CHANGE,CODE,CONFIG,Digits,FILE,HELP,HTMLVER,"HTML_FILE",Image,ImageName,NEXTPAGE,Page,QALIAS,QNikto,Qname,"_raw","_time",action,app,az,basehref,branch,bytes,c,calbirthdays,"cart_id",cartid,cartname,category,classification,clientip,comma,command,cookie,cvsroot,date,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",day,desc,"dest_ip","dest_port",dn,etype,eventtype,file,filename,folder,foot,forum,"generator_id",head,host,hours,ident,index,key,linecount,method,module,name,next,other,pa,page,param1,passurl,person,priority,proto,protocol,punct,query,referer,"referer_domain","req_time",root,sd,setup,severity,signature,"signature_rev",sortby,source,sourcetype,"splunk_server","splunk_server_group","src_ip","src_port",status,tag,"tag::eventtype",template,timeendpos,timestartpos,uri,"uri_domain","uri_path","uri_query",user,useragent,version,view,who
,,,,,,,,,,,,,,,"[Sat Jun 14 12:06:35 2014] [error] [client 185.56.80.133] script not found or unable to stat: /var/www/cgi-bin/php4","2014-06-14T12:06:35.000-0700",,,,,,,,,,,,,,,,,,,,12,14,6,june,35,saturday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140615","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Sat Jun 14 12:06:35 2014] [error] [client 185.56.80.133] script not found or unable to stat: /var/www/cgi-bin/php.cgi","2014-06-14T12:06:35.000-0700",,,,,,,,,,,,,,,,,,,,12,14,6,june,35,saturday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140615","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Sat Jun 14 12:06:35 2014] [error] [client 185.56.80.133] script not found or unable to stat: /var/www/cgi-bin/php-cgi","2014-06-14T12:06:35.000-0700",,,,,,,,,,,,,,,,,,,,12,14,6,june,35,saturday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/-",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140615","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"185.56.80.133 - - [14/Jun/2014:12:06:34 -0700] ""GET /cgi-bin/php5 HTTP/1.1"" 404 287 ""-"" ""-""","2014-06-14T12:06:34.000-0700",,,,,,,,,,,,,,"185.56.80.133",,,,,,12,14,6,june,34,saturday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/_/.""___""-""_""-""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140615","access_log-too_small",RazLT,,,,,,,,45,19,,,,,,,,,
,,,,,,,,,,,,,,,"185.56.80.133 - - [14/Jun/2014:12:06:34 -0700] ""GET /cgi-bin/php HTTP/1.1"" 404 286 ""-"" ""-""","2014-06-14T12:06:34.000-0700",,,,,,,,,,,,,,"185.56.80.133",,,,,,12,14,6,june,34,saturday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/_/.""___""-""_""-""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140615","access_log-too_small",RazLT,,,,,,,,45,19,,,,,,,,,
,,,,,,,,,,,,,,,"[Sat Jun 14 12:06:34 2014] [error] [client 185.56.80.133] script not found or unable to stat: /var/www/cgi-bin/php5","2014-06-14T12:06:34.000-0700",,,,,,,,,,,,,,,,,,,,12,14,6,june,34,saturday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140615","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Sat Jun 14 12:06:34 2014] [error] [client 185.56.80.133] script not found or unable to stat: /var/www/cgi-bin/php","2014-06-14T12:06:34.000-0700",,,,,,,,,,,,,,,,,,,,12,14,6,june,34,saturday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140615","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"1.214.212.74 - - [09/Jun/2014:13:50:02 -0700] ""GET //cgi-bin/php4 HTTP/1.1"" 404 287 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-09T13:50:02.000-0700",,,,,,,,,,,,,,"1.214.212.74",,,,,,13,9,50,june,2,monday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/_/.""___""-""_""/._(;__.;__)""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,,,,44,18,,,,,,,,,
,,,,,,,,,,,,,,,"1.214.212.74 - - [09/Jun/2014:13:50:02 -0700] ""GET //cgi-bin/php.cgi HTTP/1.1"" 404 290 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-09T13:50:02.000-0700",,,,,,,,,,,,,,"1.214.212.74",,,,,,13,9,50,june,2,monday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/._/.""___""-""_""/._(;__.;__)""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,,,,44,18,,,,,,,,,
,,,,,,,,,,,,,,,"[Mon Jun 09 13:50:02 2014] [error] [client 1.214.212.74] script not found or unable to stat: /var/www/cgi-bin/php4","2014-06-09T13:50:02.000-0700",,,,,,,,,,,,,,,,,,,,13,9,50,june,2,monday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140610","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Mon Jun 09 13:50:02 2014] [error] [client 1.214.212.74] script not found or unable to stat: /var/www/cgi-bin/php.cgi","2014-06-09T13:50:02.000-0700",,,,,,,,,,,,,,,,,,,,13,9,50,june,2,monday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140610","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"1.214.212.74 - - [09/Jun/2014:13:50:01 -0700] ""GET //cgi-bin/php-cgi HTTP/1.1"" 404 290 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-09T13:50:01.000-0700",,,,,,,,,,,,,,"1.214.212.74",,,,,,13,9,50,june,1,monday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/-_/.""___""-""_""/._(;__.;__)""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,,,,44,18,,,,,,,,,
,,,,,,,,,,,,,,,"1.214.212.74 - - [09/Jun/2014:13:50:01 -0700] ""GET //cgi-bin/php5 HTTP/1.1"" 404 287 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-09T13:50:01.000-0700",,,,,,,,,,,,,,"1.214.212.74",,,,,,13,9,50,june,1,monday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/_/.""___""-""_""/._(;__.;__)""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,,,,44,18,,,,,,,,,
,,,,,,,,,,,,,,,"1.214.212.74 - - [09/Jun/2014:13:50:01 -0700] ""GET //cgi-bin/php HTTP/1.1"" 404 286 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-09T13:50:01.000-0700",,,,,,,,,,,,,,"1.214.212.74",,,,,,13,9,50,june,1,monday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/_/.""___""-""_""/._(;__.;__)""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,,,,44,18,,,,,,,,,
,,,,,,,,,,,,,,,"[Mon Jun 09 13:50:01 2014] [error] [client 1.214.212.74] script not found or unable to stat: /var/www/cgi-bin/php-cgi","2014-06-09T13:50:01.000-0700",,,,,,,,,,,,,,,,,,,,13,9,50,june,1,monday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/-",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140610","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Mon Jun 09 13:50:01 2014] [error] [client 1.214.212.74] script not found or unable to stat: /var/www/cgi-bin/php5","2014-06-09T13:50:01.000-0700",,,,,,,,,,,,,,,,,,,,13,9,50,june,1,monday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140610","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Mon Jun 09 13:50:01 2014] [error] [client 1.214.212.74] script not found or unable to stat: /var/www/cgi-bin/php","2014-06-09T13:50:01.000-0700",,,,,,,,,,,,,,,,,,,,13,9,50,june,1,monday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140610","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"187.33.2.88 - - [07/Jun/2014:09:06:22 -0700] ""\""GET /cgi-bin/php HTTP/1.0 "" 404 297 ""-"" ""-""","2014-06-07T09:06:22.000-0700",,,,,,,,,,,,,,"187.33.2.88",,,,,,9,7,6,june,22,saturday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""\""_/-/_/._""___""-""_""-""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140608","access_log-too_small",RazLT,,,,,,,,43,17,,,,,,,,,
,,,,,,,,,,,,,,,"[Sat Jun 07 09:06:22 2014] [error] [client 187.33.2.88] script not found or unable to stat: /var/www/cgi-bin/php","2014-06-07T09:06:22.000-0700",,,,,,,,,,,,,,,,,,,,9,7,6,june,22,saturday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140608","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"87.98.252.201 - - [03/Jun/2014:02:14:23 -0700] ""GET //cgi-bin/php4 HTTP/1.1"" 404 287 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-03T02:14:23.000-0700",,,,,,,,,,,,,,"87.98.252.201",,,,,,2,3,14,june,23,tuesday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/_/.""___""-""_""/._(;__.;__)""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140603","access_log-too_small",RazLT,,,,,,,,45,19,,,,,,,,,
,,,,,,,,,,,,,,,"[Tue Jun 03 02:14:23 2014] [error] [client 87.98.252.201] script not found or unable to stat: /var/www/cgi-bin/php4","2014-06-03T02:14:23.000-0700",,,,,,,,,,,,,,,,,,,,2,3,14,june,23,tuesday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140603","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"87.98.252.201 - - [03/Jun/2014:02:14:22 -0700] ""GET //cgi-bin/php.cgi HTTP/1.1"" 404 290 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-03T02:14:22.000-0700",,,,,,,,,,,,,,"87.98.252.201",,,,,,2,3,14,june,22,tuesday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/._/.""___""-""_""/._(;__.;__)""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140603","access_log-too_small",RazLT,,,,,,,,45,19,,,,,,,,,
,,,,,,,,,,,,,,,"87.98.252.201 - - [03/Jun/2014:02:14:22 -0700] ""GET //cgi-bin/php-cgi HTTP/1.1"" 404 290 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-03T02:14:22.000-0700",,,,,,,,,,,,,,"87.98.252.201",,,,,,2,3,14,june,22,tuesday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/-_/.""___""-""_""/._(;__.;__)""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140603","access_log-too_small",RazLT,,,,,,,,45,19,,,,,,,,,
,,,,,,,,,,,,,,,"87.98.252.201 - - [03/Jun/2014:02:14:22 -0700] ""GET //cgi-bin/php5 HTTP/1.1"" 404 287 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-03T02:14:22.000-0700",,,,,,,,,,,,,,"87.98.252.201",,,,,,2,3,14,june,22,tuesday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/_/.""___""-""_""/._(;__.;__)""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140603","access_log-too_small",RazLT,,,,,,,,45,19,,,,,,,,,
,,,,,,,,,,,,,,,"[Tue Jun 03 02:14:22 2014] [error] [client 87.98.252.201] script not found or unable to stat: /var/www/cgi-bin/php.cgi","2014-06-03T02:14:22.000-0700",,,,,,,,,,,,,,,,,,,,2,3,14,june,22,tuesday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140603","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Tue Jun 03 02:14:22 2014] [error] [client 87.98.252.201] script not found or unable to stat: /var/www/cgi-bin/php-cgi","2014-06-03T02:14:22.000-0700",,,,,,,,,,,,,,,,,,,,2,3,14,june,22,tuesday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/-",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140603","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Tue Jun 03 02:14:22 2014] [error] [client 87.98.252.201] script not found or unable to stat: /var/www/cgi-bin/php5","2014-06-03T02:14:22.000-0700",,,,,,,,,,,,,,,,,,,,2,3,14,june,22,tuesday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140603","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"87.98.252.201 - - [03/Jun/2014:02:14:21 -0700] ""GET //cgi-bin/php HTTP/1.1"" 404 286 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-03T02:14:21.000-0700",,,,,,,,,,,,,,"87.98.252.201",,,,,,2,3,14,june,21,tuesday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/_/.""___""-""_""/._(;__.;__)""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140603","access_log-too_small",RazLT,,,,,,,,45,19,,,,,,,,,
,,,,,,,,,,,,,,,"[Tue Jun 03 02:14:21 2014] [error] [client 87.98.252.201] script not found or unable to stat: /var/www/cgi-bin/php","2014-06-03T02:14:21.000-0700",,,,,,,,,,,,,,,,,,,,2,3,14,june,21,tuesday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140603","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Fri May 23 05:08:35 2014] [error] [client 187.33.2.88] script not found or unable to stat: /var/www/cgi-bin/php","2014-05-23T05:08:35.000-0700",,,,,,,,,,,,,,,,,,,,5,23,8,may,35,friday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log-20140525","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"187.33.2.88 - - [23/May/2014:05:08:35 -0700] ""\""GET /cgi-bin/php HTTP/1.0 "" 404 297 ""-"" ""-""","2014-05-23T05:08:35.000-0700",,,,,,,,,,,,,,,,,,,,5,23,8,may,35,friday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"..._-_-_[//:::_-]_""\""_/-/_/._""___""-""_""-""",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140525","access_combined",RazLT,,,,,,,,43,17,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:27:39 -0700] ""GET /cgi-bin/awredir.pl HTTP/1.1"" 404 315 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:006441)""","2014-05-08T15:27:39.000-0700",,,,,,315,,,,,,,,"24.84.224.154",,,,,,15,8,27,may,39,thursday,2014,"-420",,,,,,,,"awredir.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:27:39 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/awredir.pl",,"/cgi-bin/awredir.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:006441)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:27:39 -0700] ""GET /cgi-bin/awstats.pl HTTP/1.1"" 404 315 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:006440)""","2014-05-08T15:27:39.000-0700",,,,,,315,,,,,,,,"24.84.224.154",,,,,,15,8,27,may,39,thursday,2014,"-420",,,,,,,,"awstats.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:27:39 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/awstats.pl",,"/cgi-bin/awstats.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:006440)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:27:39 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/awredir.pl","2014-05-08T15:27:39.000-0700",,,,,,,,,,,,,,,,,,,,15,8,27,may,39,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:27:39 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/awstats.pl","2014-05-08T15:27:39.000-0700",,,,,,,,,,,,,,,,,,,,15,8,27,may,39,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:27:25 -0700] ""GET /cgi-bin/php.ini HTTP/1.1"" 404 312 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:006200)""","2014-05-08T15:27:25.000-0700",,,,,,312,,,,,,,,"24.84.224.154",,,,,,15,8,27,may,25,thursday,2014,"-420",,,,,,,,"php.ini",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:27:25 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/php.ini",,"/cgi-bin/php.ini",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:006200)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:27:25 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/php.ini","2014-05-08T15:27:25.000-0700",,,,,,,,,,,,,,,,,,,,15,8,27,may,25,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:24:14 -0700] ""GET /cgi-bin/webcgi/about HTTP/1.1"" 404 317 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003589)""","2014-05-08T15:24:14.000-0700",,,,,,317,,,,,,,,"24.84.224.154",,,,,,15,8,24,may,14,thursday,2014,"-420",,,,,,,,about,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//_/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:24:14 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/webcgi/about",,"/cgi-bin/webcgi/about",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003589)","HTTP/1.1",,
,,,,,,,,,"CustomerEmail.txt%00.pdf",,,,,,"24.84.224.154 - - [08/May/2014:15:24:14 -0700] ""GET /cgi-bin/c32web.exe/GetImage?ImageName=CustomerEmail.txt%00.pdf  HTTP/1.1"" 404 324 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003581)""","2014-05-08T15:24:14.000-0700",,,,,,324,,,,,,,,"24.84.224.154",,,,,,15,8,24,may,14,thursday,2014,"-420",,,,,,,,GetImage,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/./?=.%.__/.""___""-""_""/._(/..",,"-",,"08/May/2014:15:24:14 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/c32web.exe/GetImage?ImageName=CustomerEmail.txt%00.pdf",,"/cgi-bin/c32web.exe/GetImage","ImageName=CustomerEmail.txt%00.pdf","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003581)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:24:14 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/webcgi","2014-05-08T15:24:14.000-0700",,,,,,,,,,,,,,,,,,,,15,8,24,may,14,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:24:14 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/c32web.exe","2014-05-08T15:24:14.000-0700",,,,,,,,,,,,,,,,,,,,15,8,24,may,14,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:24:07 -0700] ""GET /cgi-bin/man2html HTTP/1.1"" 404 313 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003495)""","2014-05-08T15:24:07.000-0700",,,,,,313,,,,,,,,"24.84.224.154",,,,,,15,8,24,may,7,thursday,2014,"-420",,,,,,,,man2html,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/_/.""___""-""_""/._(/..)_(:)_(:",,"-",,"08/May/2014:15:24:07 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/man2html",,"/cgi-bin/man2html",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003495)","HTTP/1.1",,
